,Unnamed: 0,CaseID,ActivityID,CompleteTimestamp
3238,3238,450700644700080,1,2020-01-07 05:10:00
3239,3239,450700644700080,2,2020-01-07 08:33:00
3240,3240,450700644900040,3,2018-02-02 13:46:00
3241,3241,450700644900040,4,2018-02-02 23:59:00
3242,3242,450700644900040,5,2018-02-05 14:02:00
3243,3243,450700644900040,6,2020-04-02 11:14:00
3244,3244,450700644900040,1,2020-01-07 05:10:00
3245,3245,450700644900040,2,2020-01-07 12:57:00
3246,3246,450700644900060,3,2018-02-02 12:11:00
3247,3247,450700644900060,4,2018-02-02 23:59:00
3248,3248,450700644900060,5,2018-02-05 14:07:00
3249,3249,450700644900060,6,2020-04-02 11:14:00
3250,3250,450700644900060,1,2020-01-07 05:10:00
3251,3251,450700644900060,2,2020-01-07 12:57:00
3252,3252,450700644900100,3,2018-02-02 23:59:00
3253,3253,450700644900100,4,2018-02-05 07:51:00
3254,3254,450700644900100,5,2019-03-01 10:48:00
3255,3255,450700644900100,6,2020-04-02 11:14:00
3256,3256,450700644900100,1,2020-01-07 05:10:00
3257,3257,450700644900100,2,2020-01-07 12:57:00
3258,3258,450700644900150,3,2018-02-06 23:59:00
3259,3259,450700644900150,4,2018-02-07 07:57:00
3260,3260,450700644900150,5,2018-02-07 14:15:00
3261,3261,450700644900150,6,2020-04-02 11:14:00
3262,3262,450700644900150,1,2020-01-07 05:10:00
3263,3263,450700644900150,2,2020-01-07 12:57:00
3264,3264,450700646000040,2,2018-02-02 23:59:00
3265,3265,450700646000040,3,2018-02-05 10:11:00
3266,3266,450700646000040,4,2018-02-06 11:43:00
3267,3267,450700646000040,5,2018-04-10 14:22:00
3268,3268,450700646000040,6,2018-04-12 14:07:00
3269,3269,450700646000040,1,2020-01-07 07:46:00
3270,3270,450700646000130,2,2018-02-02 23:59:00
3271,3271,450700646000130,3,2018-02-05 10:11:00
3272,3272,450700646000130,4,2018-02-06 11:43:00
3273,3273,450700646000130,5,2018-04-10 14:22:00
3274,3274,450700646000130,6,2018-04-12 14:07:00
3275,3275,450700646000130,1,2020-01-07 07:46:00
3276,3276,450700646200040,2,2018-02-05 07:41:00
3277,3277,450700646200040,3,2018-02-07 23:59:00
3278,3278,450700646200040,4,2019-02-09 12:39:00
3279,3279,450700646200040,5,2020-03-05 15:08:00
3280,3280,450700646200040,1,2020-01-07 07:46:00
3281,3281,450700646200070,2,2018-02-05 07:41:00
3282,3282,450700646200070,3,2018-02-07 23:59:00
3283,3283,450700646200070,4,2019-02-09 12:39:00
3284,3284,450700646200070,5,2020-03-05 15:08:00
3285,3285,450700646200070,1,2020-01-07 07:46:00
3286,3286,450700646600020,2,2018-02-02 23:59:00
3287,3287,450700646600020,3,2018-02-06 08:42:00
3288,3288,450700646600020,4,2018-03-10 10:49:00
3289,3289,450700646600020,5,2018-03-12 11:16:00
3290,3290,450700646600020,6,2020-03-05 15:07:00
3291,3291,450700646600020,1,2020-01-07 07:50:00
3292,3292,450700646600080,2,2018-02-02 23:59:00
3293,3293,450700646600080,3,2018-02-06 08:42:00
3294,3294,450700646600080,4,2018-03-10 10:49:00
3295,3295,450700646600080,5,2018-03-12 11:16:00
3296,3296,450700646600080,6,2020-03-05 15:07:00
3297,3297,450700646600080,1,2020-01-07 07:50:00
3298,3298,450700646600100,2,2018-02-02 23:59:00
3299,3299,450700646600100,3,2018-02-06 08:42:00
3300,3300,450700646600100,4,2018-03-10 10:49:00
3301,3301,450700646600100,5,2018-03-12 11:16:00
3302,3302,450700646600100,6,2020-03-05 15:07:00
3303,3303,450700646600100,1,2020-01-07 07:50:00
3304,3304,450700647000030,2,2018-02-02 17:28:00
3305,3305,450700647000030,3,2018-02-02 23:59:00
3306,3306,450700647000030,4,2018-03-06 10:19:00
3307,3307,450700647000030,5,2020-03-05 15:06:00
3308,3308,450700647000030,1,2020-01-07 07:55:00
3309,3309,450700647800001,3,2018-02-06 11:06:00
3310,3310,450700647800001,4,2019-02-01 23:59:00
3311,3311,450700647800001,5,2019-02-09 07:44:00
3312,3312,450700647800001,6,2019-05-12 13:32:00
3313,3313,450700647800001,1,2020-01-07 08:26:00
3314,3314,450700647800001,2,2020-01-07 08:26:00
3315,3315,450700648400001,3,2018-02-06 11:07:00
3316,3316,450700648400001,4,2019-02-01 23:59:00
3317,3317,450700648400001,5,2019-02-05 08:34:00
3318,3318,450700648400001,6,2019-05-12 13:32:00
3319,3319,450700648400001,2,2020-01-07 08:27:00
3320,3320,450700648400001,1,2020-01-07 08:27:00
3321,3321,450700649000001,3,2018-02-06 11:08:00
3322,3322,450700649000001,4,2019-02-01 23:59:00
3323,3323,450700649000001,5,2019-02-05 08:31:00
3324,3324,450700649000001,6,2019-05-12 13:32:00
3325,3325,450700649000001,2,2020-01-07 08:28:00
3326,3326,450700649000001,1,2020-01-07 08:28:00
3327,3327,450700649700001,3,2018-02-02 08:18:00
3328,3328,450700649700001,4,2018-02-12 23:59:00
3329,3329,450700649700001,5,2019-02-05 06:53:00
3330,3330,450700649700001,6,2019-05-12 13:32:00
3331,3331,450700649700001,1,2020-01-07 08:36:00
3332,3332,450700649700001,2,2020-01-07 08:36:00
3333,3333,450700653900010,17,2018-11-01 16:26:00
3334,3334,450700653900010,18,2018-11-05 14:30:00
3335,3335,450700653900010,2,2018-03-09 11:03:00
3336,3336,450700653900010,11,2018-05-10 08:31:00
3337,3337,450700653900010,12,2018-05-10 17:10:00
3338,3338,450700653900010,4,2018-03-12 23:59:00
3339,3339,450700653900010,3,2018-03-12 23:59:00
3340,3340,450700653900010,5,2019-03-04 10:16:00
3341,3341,450700653900010,14,2019-08-05 15:27:00
3342,3342,450700653900010,15,2019-08-05 15:32:00
3343,3343,450700653900010,6,2019-03-07 23:59:00
3344,3344,450700653900010,13,2019-05-12 13:33:00
3345,3345,450700653900010,7,2020-03-03 11:41:00
3346,3346,450700653900010,8,2020-03-03 12:55:00
3347,3347,450700653900010,9,2020-03-04 12:07:00
3348,3348,450700653900010,10,2020-03-04 23:59:00
3349,3349,450700653900010,16,2020-10-06 11:57:00
3350,3350,450700653900010,1,2020-01-07 09:12:00
3351,3351,450700655200020,3,2018-02-05 10:52:00
3352,3352,450700655200020,4,2018-02-05 23:59:00
3353,3353,450700655200020,5,2018-02-06 14:08:00
3354,3354,450700655200020,6,2019-05-12 13:35:00
3355,3355,450700655200020,1,2020-01-07 09:32:00
3356,3356,450700655200020,2,2020-01-07 10:42:00
3357,3357,450700655300010,3,2018-02-02 10:18:00
3358,3358,450700655300010,4,2018-02-02 23:59:00
3359,3359,450700655300010,5,2018-02-07 15:34:00
3360,3360,450700655300010,6,2019-05-12 13:35:00
3361,3361,450700655300010,1,2020-01-07 09:38:00
3362,3362,450700655300010,2,2020-01-07 10:54:00
3363,3363,450700655300060,3,2018-02-02 10:18:00
3364,3364,450700655300060,4,2018-02-02 23:59:00
3365,3365,450700655300060,5,2018-02-07 15:33:00
3366,3366,450700655300060,6,2019-05-12 13:35:00
3367,3367,450700655300060,1,2020-01-07 09:38:00
3368,3368,450700655300060,2,2020-01-07 10:55:00
3369,3369,450700655800090,3,2018-02-04 23:59:00
3370,3370,450700655800090,4,2018-02-05 11:10:00
3371,3371,450700655800090,5,2018-02-06 13:45:00
3372,3372,450700655800090,6,2020-04-02 11:14:00
3373,3373,450700655800090,1,2020-01-07 09:42:00
3374,3374,450700655800090,2,2020-01-07 12:57:00
3375,3375,450700655800100,3,2018-02-05 23:59:00
3376,3376,450700655800100,4,2018-02-06 07:48:00
3377,3377,450700655800100,5,2018-02-06 11:33:00
3378,3378,450700655800100,6,2020-04-02 11:14:00
3379,3379,450700655800100,1,2020-01-07 09:42:00
3380,3380,450700655800100,2,2020-01-07 13:25:00
3381,3381,450700655800190,3,2018-02-02 23:59:00
3382,3382,450700655800190,4,2018-02-05 07:54:00
3383,3383,450700655800190,5,2018-02-06 13:52:00
3384,3384,450700655800190,6,2020-04-02 11:14:00
3385,3385,450700655800190,1,2020-01-07 09:42:00
3386,3386,450700655800190,2,2020-01-07 13:25:00
3387,3387,450700655900030,3,2018-02-05 23:59:00
3388,3388,450700655900030,4,2018-02-06 09:30:00
3389,3389,450700655900030,5,2018-02-08 14:38:00
3390,3390,450700655900030,6,2020-04-02 11:14:00
3391,3391,450700655900030,1,2020-01-07 09:43:00
3392,3392,450700655900030,2,2020-01-07 12:57:00
3393,3393,450700656000030,2,2018-02-01 23:59:00
3394,3394,450700656000030,3,2018-02-05 13:33:00
3395,3395,450700656000030,4,2018-06-07 09:37:00
3396,3396,450700656000030,5,2018-06-07 13:11:00
3397,3397,450700656000030,1,2020-01-07 09:46:00
3398,3398,450700658100010,2,2018-02-08 08:06:00
3399,3399,450700658100010,3,2018-02-09 23:59:00
3400,3400,450700658100010,4,2018-02-10 08:53:00
3401,3401,450700658100010,5,2020-03-05 15:07:00
3402,3402,450700658100010,1,2020-01-07 10:33:00
3403,3403,450700662200030,2,2018-02-08 08:36:00
3404,3404,450700662200030,3,2018-02-08 23:59:00
3405,3405,450700662200030,4,2018-02-09 12:04:00
3406,3406,450700662200030,5,2018-05-09 14:09:00
3407,3407,450700662200030,1,2020-01-07 11:08:00
3408,3408,450700664500010,2,2018-02-06 14:25:00
3409,3409,450700664500010,3,2018-02-06 14:26:00
3410,3410,450700664500010,4,2018-02-07 23:59:00
3411,3411,450700664500010,5,2019-03-09 14:49:00
3412,3412,450700664500010,6,2020-04-02 11:13:00
3413,3413,450700664500010,1,2020-01-07 11:46:00
3414,3414,450700664800010,2,2018-02-06 14:25:00
3415,3415,450700664800010,3,2018-02-06 14:27:00
3416,3416,450700664800010,4,2018-02-06 23:59:00
3417,3417,450700664800010,5,2019-02-04 11:27:00
3418,3418,450700664800010,6,2020-04-02 11:13:00
3419,3419,450700664800010,1,2020-01-07 11:47:00
3420,3420,450700665800010,9,2018-04-05 13:18:00
3421,3421,450700665800010,10,2018-04-06 09:40:00
3422,3422,450700665800010,3,2018-02-12 17:25:00
3423,3423,450700665800010,4,2018-02-12 17:25:00
3424,3424,450700665800010,11,2019-12-08 14:44:00
3425,3425,450700665800010,5,2019-02-10 11:46:00
3426,3426,450700665800010,6,2019-02-10 11:46:00
3427,3427,450700665800010,8,2020-02-04 17:46:00
3428,3428,450700665800010,7,2020-02-04 17:46:00
3429,3429,450700665800010,1,2020-01-07 12:02:00
3430,3430,450700665800010,2,2020-01-07 23:59:00
3431,3431,450700667000010,2,2019-02-08 23:59:00
3432,3432,450700667000010,3,2019-02-11 10:58:00
3433,3433,450700667000010,5,2019-02-11 10:59:00
3434,3434,450700667000010,4,2019-02-11 10:59:00
3435,3435,450700667000010,6,2020-04-02 05:27:00
3436,3436,450700667000010,7,2020-04-02 11:12:00
3437,3437,450700667000010,1,2020-01-07 12:37:00
3438,3438,450700673500020,2,2018-02-07 13:56:00
3439,3439,450700673500020,3,2018-02-07 23:59:00
3440,3440,450700673500020,4,2018-02-09 11:45:00
3441,3441,450700673500020,5,2020-04-02 11:14:00
3442,3442,450700673500020,1,2020-01-07 14:48:00
3443,3443,450700673900030,2,2018-03-06 23:59:00
3444,3444,450700673900030,3,2018-03-08 08:21:00
3445,3445,450700673900030,4,2018-03-08 15:45:00
3446,3446,450700673900030,6,2018-05-09 14:09:00
3447,3447,450700673900030,5,2019-03-02 13:38:00
3448,3448,450700673900030,1,2020-01-07 14:58:00
3449,3449,450700675400020,3,2018-03-06 07:20:00
3450,3450,450700675400020,4,2018-04-12 13:17:00
3451,3451,450700675400020,5,2019-04-07 14:46:00
3452,3452,450700675400020,2,2020-02-04 23:59:00
3453,3453,450700675400020,1,2020-01-07 16:01:00
3454,3454,450700675400030,3,2018-03-06 07:20:00
3455,3455,450700675400030,4,2018-04-12 13:17:00
3456,3456,450700675400030,5,2019-04-07 14:46:00
3457,3457,450700675400030,2,2020-02-04 23:59:00
3458,3458,450700675400030,1,2020-01-07 16:01:00
3459,3459,450700675600020,5,2018-03-05 14:37:00
3460,3460,450700675600020,6,2018-03-06 23:59:00
3461,3461,450700675600020,9,2018-05-09 16:02:00
3462,3462,450700675600020,2,2019-02-08 09:33:00
3463,3463,450700675600020,3,2019-02-09 17:17:00
3464,3464,450700675600020,4,2019-02-09 23:59:00
3465,3465,450700675600020,7,2019-03-09 15:03:00
3466,3466,450700675600020,10,2019-05-12 13:35:00
3467,3467,450700675600020,8,2020-04-02 11:14:00
3468,3468,450700675600020,1,2020-01-07 16:18:00
3469,3469,450700677400010,2,2018-02-02 15:55:00
3470,3470,450700677400010,3,2018-02-08 16:49:00
3471,3471,450700677400010,4,2018-02-08 23:59:00
3472,3472,450700677400010,6,2019-03-02 17:19:00
3473,3473,450700677400010,5,2019-02-04 10:11:00
3474,3474,450700677400010,7,2020-04-02 11:13:00
3475,3475,450700677400010,1,2020-01-07 16:40:00
3476,3476,450700677600050,2,2018-02-02 10:35:00
3477,3477,450700677600050,3,2019-02-02 15:03:00
3478,3478,450700677600050,5,2019-05-09 11:19:00
3479,3479,450700677600050,4,2020-02-04 23:59:00
3480,3480,450700677600050,6,2020-05-05 17:59:00
3481,3481,450700677600050,1,2020-01-07 16:42:00
3482,3482,450700677600050,7,2020-05-07 12:33:00
3483,3483,450700678300040,3,2018-02-02 15:05:00
3484,3484,450700678300040,4,2019-02-10 17:53:00
3485,3485,450700678300040,5,2020-03-05 15:09:00
3486,3486,450700678300040,1,2020-01-07 17:11:00
3487,3487,450700678300040,2,2020-01-07 23:59:00
3488,3488,450700679000060,3,2018-02-06 11:48:00
3489,3489,450700679000060,4,2018-02-06 23:59:00
3490,3490,450700679000060,5,2018-02-08 15:01:00
3491,3491,450700679000060,6,2020-04-02 11:14:00
3492,3492,450700679000060,1,2020-01-07 17:54:00
3493,3493,450700679000060,2,2020-01-07 18:15:00
3494,3494,450700679300010,2,2019-02-02 13:43:00
3495,3495,450700679300010,3,2019-02-02 23:59:00
3496,3496,450700679300010,4,2019-02-04 11:37:00
3497,3497,450700679300010,5,2020-04-02 11:14:00
3498,3498,450700679300010,1,2020-01-07 20:51:00
3499,3499,450700679400010,2,2019-02-01 23:59:00
3500,3500,450700679400010,3,2019-02-02 08:20:00
3501,3501,450700679400010,4,2019-02-03 16:47:00
3502,3502,450700679400010,5,2020-04-02 11:14:00
3503,3503,450700679400010,1,2020-01-07 20:58:00
3504,3504,450700681300090,1,2018-02-01 04:42:00
3505,3505,450700681300090,2,2018-02-01 11:20:00
3506,3506,450700681300090,3,2018-02-06 12:20:00
3507,3507,450700681300090,4,2018-02-06 23:59:00
3508,3508,450700681300090,5,2018-02-07 15:20:00
3509,3509,450700681300090,6,2019-05-12 13:34:00
3510,3510,450700681300170,1,2018-02-01 04:42:00
3511,3511,450700681300170,2,2018-02-01 11:22:00
3512,3512,450700681300170,3,2018-02-06 12:20:00
3513,3513,450700681300170,4,2018-02-06 23:59:00
3514,3514,450700681300170,5,2018-02-07 14:56:00
3515,3515,450700681300170,6,2019-05-12 13:34:00
3516,3516,450700681400020,1,2018-02-01 04:42:00
3517,3517,450700681400020,2,2018-02-01 09:30:00
3518,3518,450700681400020,3,2018-02-02 13:43:00
3519,3519,450700681400020,4,2018-02-02 23:59:00
3520,3520,450700681400020,5,2018-02-05 14:34:00
3521,3521,450700681400020,6,2020-04-02 11:14:00
3522,3522,450700681500020,1,2018-02-01 04:42:00
3523,3523,450700681500020,2,2018-02-01 11:01:00
3524,3524,450700681500020,3,2018-02-02 23:59:00
3525,3525,450700681500020,4,2018-02-05 10:55:00
3526,3526,450700681500020,5,2020-02-02 13:08:00
3527,3527,450700681500020,6,2020-03-05 15:08:00
3528,3528,450700681600040,1,2018-02-01 04:42:00
3529,3529,450700681600040,2,2018-02-01 09:30:00
3530,3530,450700681600040,3,2018-02-05 12:21:00
3531,3531,450700681600040,4,2018-02-05 23:59:00
3532,3532,450700681600040,5,2018-02-06 11:30:00
3533,3533,450700681600040,6,2020-04-02 11:14:00
3534,3534,450700681600050,1,2018-02-01 04:42:00
3535,3535,450700681600050,2,2018-02-01 09:30:00
3536,3536,450700681600050,3,2018-02-04 23:59:00
3537,3537,450700681600050,4,2018-02-05 11:08:00
3538,3538,450700681600050,5,2018-02-06 13:38:00
3539,3539,450700681600050,6,2018-03-12 17:31:00
3540,3540,450700681600050,7,2020-04-02 11:14:00
3541,3541,450700681700090,1,2018-02-01 05:28:00
3542,3542,450700681700090,2,2019-02-08 18:11:00
3543,3543,450700681700090,3,2019-02-08 23:59:00
3544,3544,450700681700090,4,2019-02-12 10:25:00
3545,3545,450700681700090,5,2020-02-04 17:26:00
3546,3546,450700681700090,6,2020-03-05 15:08:00
3547,3547,450700682100020,1,2018-02-01 07:17:00
3548,3548,450700682100020,2,2018-02-05 23:59:00
3549,3549,450700682100020,3,2018-02-06 09:22:00
3550,3550,450700682100020,4,2018-02-09 17:11:00
3551,3551,450700682100020,5,2020-03-05 15:08:00
3552,3552,450700682200100,1,2018-02-01 07:22:00
3553,3553,450700682200100,2,2018-02-08 23:59:00
3554,3554,450700682200100,3,2018-02-12 07:35:00
3555,3555,450700682200100,4,2019-02-05 08:19:00
3556,3556,450700682200100,5,2020-03-05 15:06:00
3557,3557,450700682300020,1,2018-02-01 07:23:00
3558,3558,450700682300020,2,2018-02-02 23:59:00
3559,3559,450700682300020,3,2018-02-06 08:42:00
3560,3560,450700682300020,4,2019-02-12 07:48:00
3561,3561,450700682300020,5,2020-03-05 15:08:00
3562,3562,450700683000020,1,2018-02-01 08:05:00
3563,3563,450700683000020,2,2018-02-08 23:59:00
3564,3564,450700683000020,3,2019-02-01 14:11:00
3565,3565,450700683000020,4,2019-02-03 18:05:00
3566,3566,450700683000020,5,2020-04-02 11:14:00
3567,3567,450700683700070,1,2018-02-01 08:20:00
3568,3568,450700683700070,2,2018-02-02 23:59:00
3569,3569,450700683700070,3,2018-02-05 17:34:00
3570,3570,450700683700070,4,2018-02-07 12:54:00
3571,3571,450700683700070,5,2019-02-10 16:18:00
3572,3572,450700684300001,2,2018-02-01 08:33:00
3573,3573,450700684300001,1,2018-02-01 08:33:00
3574,3574,450700684300001,3,2018-02-08 16:04:00
3575,3575,450700684300001,4,2019-02-09 23:59:00
3576,3576,450700684300001,5,2019-02-12 05:14:00
3577,3577,450700684300001,6,2019-05-12 13:32:00
3578,3578,450700684600001,2,2018-02-01 08:33:00
3579,3579,450700684600001,1,2018-02-01 08:33:00
3580,3580,450700684600001,3,2019-02-01 11:54:00
3581,3581,450700684600001,4,2019-02-09 23:59:00
3582,3582,450700684600001,5,2019-02-12 05:14:00
3583,3583,450700684600001,6,2019-05-12 13:32:00
3584,3584,450700685300001,1,2018-02-01 08:34:00
3585,3585,450700685300001,2,2018-02-01 08:34:00
3586,3586,450700685300001,3,2018-02-08 16:09:00
3587,3587,450700685300001,4,2019-02-09 23:59:00
3588,3588,450700685300001,5,2019-02-12 04:54:00
3589,3589,450700685300001,6,2019-05-12 13:32:00
3590,3590,450700685600001,1,2018-02-01 08:34:00
3591,3591,450700685600001,2,2018-02-01 08:34:00
3592,3592,450700685600001,3,2018-02-08 16:09:00
3593,3593,450700685600001,4,2019-02-09 23:59:00
3594,3594,450700685600001,5,2019-02-12 05:00:00
3595,3595,450700685600001,6,2019-05-12 13:32:00
3596,3596,450700686200010,1,2018-02-01 08:38:00
3597,3597,450700686200010,2,2018-02-02 23:59:00
3598,3598,450700686200010,3,2018-02-06 10:49:00
3599,3599,450700686200010,4,2019-02-02 10:04:00
3600,3600,450700686200010,5,2020-03-05 15:06:00
3601,3601,450700686200080,1,2018-02-01 08:38:00
3602,3602,450700686200080,2,2018-02-02 23:59:00
3603,3603,450700686200080,3,2018-02-06 10:49:00
3604,3604,450700686200080,4,2019-02-02 10:04:00
3605,3605,450700686200080,5,2020-03-05 15:06:00
3606,3606,450700686200230,1,2018-02-01 08:38:00
3607,3607,450700686200230,2,2018-02-02 23:59:00
3608,3608,450700686200230,3,2018-02-06 10:49:00
3609,3609,450700686200230,4,2019-02-02 10:04:00
3610,3610,450700686200230,5,2020-03-05 15:06:00
3611,3611,450700686200260,1,2018-02-01 08:38:00
3612,3612,450700686200260,2,2018-02-02 23:59:00
3613,3613,450700686200260,3,2018-02-06 10:49:00
3614,3614,450700686200260,6,2018-03-08 15:50:00
3615,3615,450700686200260,4,2018-02-12 23:59:00
3616,3616,450700686200260,5,2019-02-02 10:04:00
3617,3617,450700686200260,7,2020-03-05 15:06:00
3618,3618,450700687000060,1,2018-02-01 08:42:00
3619,3619,450700687000060,2,2018-02-06 23:59:00
3620,3620,450700687000060,3,2018-02-07 07:17:00
3621,3621,450700687000060,4,2018-03-09 16:54:00
3622,3622,450700687000060,5,2020-03-05 15:07:00
3623,3623,450700687000070,1,2018-02-01 08:42:00
3624,3624,450700687000070,2,2018-02-06 23:59:00
3625,3625,450700687000070,3,2018-02-07 07:17:00
3626,3626,450700687000070,4,2018-03-09 16:54:00
3627,3627,450700687000070,5,2020-03-05 15:07:00
3628,3628,450700687000090,1,2018-02-01 08:42:00
3629,3629,450700687000090,2,2018-02-06 23:59:00
3630,3630,450700687000090,3,2018-02-07 07:17:00
3631,3631,450700687000090,4,2018-03-09 16:54:00
3632,3632,450700687000090,5,2020-03-05 15:07:00
3633,3633,450700687300040,1,2018-02-01 08:48:00
3634,3634,450700687300040,2,2018-02-02 23:59:00
3635,3635,450700687300040,3,2018-02-05 15:04:00
3636,3636,450700687300040,4,2019-02-11 10:27:00
3637,3637,450700687300040,5,2020-04-02 11:13:00
3638,3638,450700687400060,1,2018-02-01 08:51:00
3639,3639,450700687400060,2,2018-02-01 23:59:00
3640,3640,450700687400060,3,2018-02-05 09:26:00
3641,3641,450700687400060,4,2019-03-07 14:55:00
3642,3642,450700687400060,5,2020-04-02 11:13:00
3643,3643,450700689600050,1,2018-02-01 09:42:00
3644,3644,450700689600050,2,2018-02-01 10:03:00
3645,3645,450700689600050,3,2018-02-08 07:42:00
3646,3646,450700689600050,4,2018-02-08 23:59:00
3647,3647,450700689600050,5,2018-02-09 14:46:00
3648,3648,450700689600050,6,2018-02-12 16:40:00
3649,3649,450700689600050,7,2020-03-05 15:08:00
3650,3650,450700690000050,1,2018-02-01 09:45:00
3651,3651,450700690000050,2,2018-02-01 10:03:00
3652,3652,450700690000050,3,2018-02-06 11:53:00
3653,3653,450700690000050,4,2018-02-07 23:59:00
3654,3654,450700690000050,5,2018-02-08 10:23:00
3655,3655,450700690000050,6,2020-03-05 15:08:00
3656,3656,450700690000130,1,2018-02-01 09:45:00
3657,3657,450700690000130,2,2018-02-01 10:03:00
3658,3658,450700690000130,3,2018-02-05 11:44:00
3659,3659,450700690000130,4,2018-02-05 14:27:00
3660,3660,450700690000130,5,2018-02-05 16:55:00
3661,3661,450700690000130,6,2018-02-07 23:59:00
3662,3662,450700690000130,7,2018-02-08 10:27:00
3663,3663,450700690000130,8,2018-02-08 10:32:00
3664,3664,450700690000130,9,2018-02-08 11:00:00
3665,3665,450700690000130,10,2020-03-05 15:08:00
3666,3666,450700690000140,1,2018-02-01 09:45:00
3667,3667,450700690000140,2,2018-02-01 10:03:00
3668,3668,450700690000140,3,2018-02-05 17:00:00
3669,3669,450700690000140,4,2018-02-07 23:59:00
3670,3670,450700690000140,5,2018-02-08 11:59:00
3671,3671,450700690000140,6,2020-03-05 15:08:00
3672,3672,450700690100010,1,2018-02-01 09:45:00
3673,3673,450700690100010,2,2018-02-01 10:15:00
3674,3674,450700690100010,3,2018-02-02 23:59:00
3675,3675,450700690100010,4,2018-02-05 07:47:00
3676,3676,450700690100010,5,2018-02-05 14:53:00
3677,3677,450700690100010,6,2020-04-02 11:14:00
3678,3678,450700690100020,1,2018-02-01 09:45:00
3679,3679,450700690100020,2,2018-02-01 10:15:00
3680,3680,450700690100020,3,2018-02-02 13:41:00
3681,3681,450700690100020,4,2018-02-02 23:59:00
3682,3682,450700690100020,5,2018-02-05 14:40:00
3683,3683,450700690100020,6,2020-04-02 11:14:00
3684,3684,450700690100080,1,2018-02-01 09:45:00
3685,3685,450700690100080,2,2018-02-01 11:25:00
3686,3686,450700690100080,3,2018-02-05 12:22:00
3687,3687,450700690100080,4,2018-02-05 23:59:00
3688,3688,450700690100080,5,2018-02-06 11:26:00
3689,3689,450700690100080,6,2020-04-02 11:14:00
3690,3690,450700690300010,1,2018-02-01 09:45:00
3691,3691,450700690300010,2,2018-02-01 11:22:00
3692,3692,450700690300010,3,2018-02-06 12:20:00
3693,3693,450700690300010,4,2018-02-06 23:59:00
3694,3694,450700690300010,5,2018-02-07 15:24:00
3695,3695,450700690300010,6,2019-05-12 13:35:00
3696,3696,450700690600030,1,2018-02-01 09:46:00
3697,3697,450700690600030,2,2018-02-01 15:25:00
3698,3698,450700690600030,3,2018-02-09 23:59:00
3699,3699,450700690600030,4,2018-02-10 05:14:00
3700,3700,450700690600030,5,2018-02-12 09:38:00
3701,3701,450700690600030,6,2018-02-12 12:26:00
3702,3702,450700690600030,7,2018-02-12 16:25:00
3703,3703,450700690600030,8,2018-02-12 23:59:00
3704,3704,450700690600030,9,2019-02-02 14:25:00
3705,3705,450700690600030,10,2020-04-02 11:14:00
3706,3706,450700690600030,11,2020-04-02 11:14:00
3707,3707,450700690600090,1,2018-02-01 09:46:00
3708,3708,450700690600090,2,2018-02-02 13:30:00
3709,3709,450700690600090,3,2018-02-05 17:05:00
3710,3710,450700690600090,5,2018-07-10 17:16:00
3711,3711,450700690600090,6,2018-07-12 12:55:00
3712,3712,450700690600090,4,2020-02-04 23:59:00
3713,3713,450700691100020,1,2018-02-01 09:47:00
3714,3714,450700691100020,2,2018-02-01 11:33:00
3715,3715,450700691100020,3,2018-02-02 23:59:00
3716,3716,450700691100020,4,2018-02-05 14:46:00
3717,3717,450700691100020,5,2019-02-08 17:48:00
3718,3718,450700691100020,6,2020-03-05 15:10:00
3719,3719,450700691700010,1,2018-02-01 09:56:00
3720,3720,450700691700010,3,2018-03-05 14:14:00
3721,3721,450700691700010,9,2018-09-06 14:07:00
3722,3722,450700691700010,4,2018-03-09 14:48:00
3723,3723,450700691700010,8,2018-05-09 14:10:00
3724,3724,450700691700010,5,2019-03-07 23:59:00
3725,3725,450700691700010,6,2019-03-08 16:24:00
3726,3726,450700691700010,7,2019-03-09 06:50:00
3727,3727,450700691700010,2,2020-02-02 23:59:00
3728,3728,450700692000020,1,2018-02-01 09:59:00
3729,3729,450700692000020,2,2018-02-05 23:59:00
3730,3730,450700692000020,3,2018-02-07 17:06:00
3731,3731,450700692000020,4,2020-02-02 09:41:00
3732,3732,450700692000020,5,2020-03-05 15:06:00
3733,3733,450700693200130,1,2018-02-01 10:12:00
3734,3734,450700693200130,2,2018-02-02 15:01:00
3735,3735,450700693200130,3,2018-02-09 23:59:00
3736,3736,450700693200130,4,2018-02-12 07:03:00
3737,3737,450700693200130,5,2019-02-01 13:25:00
3738,3738,450700693200130,6,2019-02-02 11:12:00
3739,3739,450700693200130,7,2020-04-02 11:14:00
3740,3740,450700693300160,1,2018-02-01 10:12:00
3741,3741,450700693300160,2,2018-02-02 15:01:00
3742,3742,450700693300160,3,2019-02-04 14:01:00
3743,3743,450700693300160,4,2019-02-04 23:59:00
3744,3744,450700693300160,5,2019-02-10 11:47:00
3745,3745,450700693300160,6,2020-04-02 11:14:00
3746,3746,450700693500020,1,2018-02-01 10:13:00
3747,3747,450700693500020,2,2018-02-05 23:59:00
3748,3748,450700693500020,3,2018-02-06 07:37:00
3749,3749,450700693500020,4,2019-02-02 13:39:00
3750,3750,450700693500020,5,2020-04-02 11:14:00
3751,3751,450700693700070,1,2018-02-01 10:15:00
3752,3752,450700693700070,2,2018-02-12 23:59:00
3753,3753,450700693700070,3,2019-02-01 13:26:00
3754,3754,450700693700070,4,2019-02-02 14:19:00
